Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
2000,Parkinson's disease (G20-G21),Parkinson's disease,Missouri,346.0,5.7
2000,Parkinson's disease (G20-G21),Parkinson's disease,Montana,57.0,5.9
2000,Parkinson's disease (G20-G21),Parkinson's disease,Nebraska,108.0,5.5
2000,Parkinson's disease (G20-G21),Parkinson's disease,Nevada,59.0,4.2
2000,Parkinson's disease (G20-G21),Parkinson's disease,New Hampshire,83.0,7.1
2000,Parkinson's disease (G20-G21),Parkinson's disease,New Jersey,490.0,5.5
2000,Parkinson's disease (G20-G21),Parkinson's disease,New Mexico,113.0,7.1
2000,Parkinson's disease (G20-G21),Parkinson's disease,New York,673.0,3.5
2000,Parkinson's disease (G20-G21),Parkinson's disease,North Carolina,406.0,5.6
2000,Parkinson's disease (G20-G21),Parkinson's disease,North Dakota,59.0,7.3
2000,Parkinson's disease (G20-G21),Parkinson's disease,Ohio,673.0,5.7
2000,Parkinson's disease (G20-G21),Parkinson's disease,Oklahoma,197.0,5.5
2000,Parkinson's disease (G20-G21),Parkinson's disease,Oregon,278.0,7.7
2000,Parkinson's disease (G20-G21),Parkinson's disease,Pennsylvania,933.0,6.0
2000,Parkinson's disease (G20-G21),Parkinson's disease,Rhode Island,41.0,3.2
2000,Parkinson's disease (G20-G21),Parkinson's disease,South Carolina,209.0,5.8
2000,Parkinson's disease (G20-G21),Parkinson's disease,South Dakota,54.0,6.0
2000,Parkinson's disease (G20-G21),Parkinson's disease,Tennessee,280.0,5.2
2000,Parkinson's disease (G20-G21),Parkinson's disease,Texas,1013.0,6.4
2000,Parkinson's disease (G20-G21),Parkinson's disease,Utah,132.0,9.0
2000,Parkinson's disease (G20-G21),Parkinson's disease,Vermont,34.0,5.5
2000,Parkinson's disease (G20-G21),Parkinson's disease,Virginia,359.0,6.0
2000,Parkinson's disease (G20-G21),Parkinson's disease,Washington,423.0,7.9
2000,Parkinson's disease (G20-G21),Parkinson's disease,West Virginia,111.0,5.2
2000,Parkinson's disease (G20-G21),Parkinson's disease,Wisconsin,317.0,5.5
2000,Parkinson's disease (G20-G21),Parkinson's disease,Wyoming,29.0,6.5
2001,Parkinson's disease (G20-G21),Parkinson's disease,Alabama,239.0,5.4
2001,Parkinson's disease (G20-G21),Parkinson's disease,Alaska,19.0,
2001,Parkinson's disease (G20-G21),Parkinson's disease,Arizona,370.0,7.3
2001,Parkinson's disease (G20-G21),Parkinson's disease,Arkansas,174.0,5.9
2001,Parkinson's disease (G20-G21),Parkinson's disease,California,1512.0,5.2
2001,Parkinson's disease (G20-G21),Parkinson's disease,Colorado,218.0,6.6
2001,Parkinson's disease (G20-G21),Parkinson's disease,Connecticut,214.0,5.4
2001,Parkinson's disease (G20-G21),Parkinson's disease,Delaware,47.0,6.1
2001,Parkinson's disease (G20-G21),Parkinson's disease,Washington,34.0,6.1
2001,Parkinson's disease (G20-G21),Parkinson's disease,Florida,1322.0,5.9
2001,Parkinson's disease (G20-G21),Parkinson's disease,Georgia,327.0,5.4
2001,Parkinson's disease (G20-G21),Parkinson's disease,Hawaii,84.0,6.6
2001,Parkinson's disease (G20-G21),Parkinson's disease,Idaho,91.0,7.6
2001,Parkinson's disease (G20-G21),Parkinson's disease,Illinois,757.0,6.2
2001,Parkinson's disease (G20-G21),Parkinson's disease,Indiana,407.0,6.8
2001,Parkinson's disease (G20-G21),Parkinson's disease,Iowa,218.0,5.9
2001,Parkinson's disease (G20-G21),Parkinson's disease,Kansas,214.0,7.1
2001,Parkinson's disease (G20-G21),Parkinson's disease,Kentucky,222.0,5.7
2001,Parkinson's disease (G20-G21),Parkinson's disease,Louisiana,229.0,5.8
2001,Parkinson's disease (G20-G21),Parkinson's disease,Maine,103.0,6.9
2001,Parkinson's disease (G20-G21),Parkinson's disease,Maryland,334.0,7.1
2001,Parkinson's disease (G20-G21),Parkinson's disease,Massachusetts,451.0,6.3
2001,Parkinson's disease (G20-G21),Parkinson's disease,Michigan,601.0,6.2
2001,Parkinson's disease (G20-G21),Parkinson's disease,Minnesota,453.0,8.9
2001,Parkinson's disease (G20-G21),Parkinson's disease,Mississippi,111.0,4.2
2001,Parkinson's disease (G20-G21),Parkinson's disease,Missouri,371.0,6.1
2001,Parkinson's disease (G20-G21),Parkinson's disease,Montana,69.0,6.9
2001,Parkinson's disease (G20-G21),Parkinson's disease,Nebraska,137.0,6.9
2001,Parkinson's disease (G20-G21),Parkinson's disease,Nevada,64.0,4.2
2001,Parkinson's disease (G20-G21),Parkinson's disease,New Hampshire,79.0,6.7
2001,Parkinson's disease (G20-G21),Parkinson's disease,New Jersey,524.0,5.8
2001,Parkinson's disease (G20-G21),Parkinson's disease,New Mexico,126.0,7.7
2001,Parkinson's disease (G20-G21),Parkinson's disease,New York,653.0,3.3
2001,Parkinson's disease (G20-G21),Parkinson's disease,North Carolina,401.0,5.4
2001,Parkinson's disease (G20-G21),Parkinson's disease,North Dakota,44.0,5.4
2001,Parkinson's disease (G20-G21),Parkinson's disease,Ohio,679.0,5.7
2001,Parkinson's disease (G20-G21),Parkinson's disease,Oklahoma,183.0,5.1
2001,Parkinson's disease (G20-G21),Parkinson's disease,Oregon,291.0,7.9
2001,Parkinson's disease (G20-G21),Parkinson's disease,Pennsylvania,1022.0,6.6
2001,Parkinson's disease (G20-G21),Parkinson's disease,Rhode Island,74.0,5.7
2001,Parkinson's disease (G20-G21),Parkinson's disease,South Carolina,215.0,5.8
2001,Parkinson's disease (G20-G21),Parkinson's disease,South Dakota,55.0,5.9
2001,Parkinson's disease (G20-G21),Parkinson's disease,Tennessee,287.0,5.3
2001,Parkinson's disease (G20-G21),Parkinson's disease,Texas,1014.0,6.3
2001,Parkinson's disease (G20-G21),Parkinson's disease,Utah,134.0,8.9
2001,Parkinson's disease (G20-G21),Parkinson's disease,Vermont,64.0,10.2
2001,Parkinson's disease (G20-G21),Parkinson's disease,Virginia,373.0,6.1
2001,Parkinson's disease (G20-G21),Parkinson's disease,Washington,434.0,7.9
2001,Parkinson's disease (G20-G21),Parkinson's disease,West Virginia,91.0,4.3
2001,Parkinson's disease (G20-G21),Parkinson's disease,Wisconsin,383.0,6.6
2001,Parkinson's disease (G20-G21),Parkinson's disease,Wyoming,26.0,5.8
2002,Parkinson's disease (G20-G21),Parkinson's disease,Alabama,232.0,5.2
2002,Parkinson's disease (G20-G21),Parkinson's disease,Alaska,18.0,
2002,Parkinson's disease (G20-G21),Parkinson's disease,Arizona,398.0,7.6
2002,Parkinson's disease (G20-G21),Parkinson's disease,Arkansas,178.0,6.0
2002,Parkinson's disease (G20-G21),Parkinson's disease,California,1582.0,5.4
2002,Parkinson's disease (G20-G21),Parkinson's disease,Colorado,251.0,7.5
2002,Parkinson's disease (G20-G21),Parkinson's disease,Connecticut,200.0,5.0
2002,Parkinson's disease (G20-G21),Parkinson's disease,Delaware,40.0,5.0
2002,Parkinson's disease (G20-G21),Parkinson's disease,Washington,20.0,3.6
2002,Parkinson's disease (G20-G21),Parkinson's disease,Florida,1284.0,5.7
2002,Parkinson's disease (G20-G21),Parkinson's disease,Georgia,345.0,5.6
2002,Parkinson's disease (G20-G21),Parkinson's disease,Hawaii,74.0,5.7
2002,Parkinson's disease (G20-G21),Parkinson's disease,Idaho,103.0,8.4
2002,Parkinson's disease (G20-G21),Parkinson's disease,Illinois,783.0,6.4
2002,Parkinson's disease (G20-G21),Parkinson's disease,Indiana,369.0,6.1
2002,Parkinson's disease (G20-G21),Parkinson's disease,Iowa,250.0,6.7
2002,Parkinson's disease (G20-G21),Parkinson's disease,Kansas,218.0,7.2
2002,Parkinson's disease (G20-G21),Parkinson's disease,Kentucky,224.0,5.7
2002,Parkinson's disease (G20-G21),Parkinson's disease,Louisiana,246.0,6.1
2002,Parkinson's disease (G20-G21),Parkinson's disease,Maine,103.0,6.9
2002,Parkinson's disease (G20-G21),Parkinson's disease,Maryland,285.0,5.9
2002,Parkinson's disease (G20-G21),Parkinson's disease,Massachusetts,460.0,6.4
2002,Parkinson's disease (G20-G21),Parkinson's disease,Michigan,637.0,6.5
2002,Parkinson's disease (G20-G21),Parkinson's disease,Minnesota,440.0,8.5
2002,Parkinson's disease (G20-G21),Parkinson's disease,Mississippi,124.0,4.6
2002,Parkinson's disease (G20-G21),Parkinson's disease,Missouri,371.0,6.1
2002,Parkinson's disease (G20-G21),Parkinson's disease,Montana,61.0,6.1
2002,Parkinson's disease (G20-G21),Parkinson's disease,Nebraska,142.0,7.2
2002,Parkinson's disease (G20-G21),Parkinson's disease,Nevada,89.0,5.5
2002,Parkinson's disease (G20-G21),Parkinson's disease,New Hampshire,66.0,5.5
2002,Parkinson's disease (G20-G21),Parkinson's disease,New Jersey,524.0,5.8
2002,Parkinson's disease (G20-G21),Parkinson's disease,New Mexico,117.0,7.1
2002,Parkinson's disease (G20-G21),Parkinson's disease,New York,670.0,3.3
2002,Parkinson's disease (G20-G21),Parkinson's disease,North Carolina,422.0,5.6
2002,Parkinson's disease (G20-G21),Parkinson's disease,North Dakota,50.0,5.9
2002,Parkinson's disease (G20-G21),Parkinson's disease,Ohio,802.0,6.6
2002,Parkinson's disease (G20-G21),Parkinson's disease,Oklahoma,211.0,5.9
2002,Parkinson's disease (G20-G21),Parkinson's disease,Oregon,304.0,8.1
2002,Parkinson's disease (G20-G21),Parkinson's disease,Pennsylvania,1031.0,6.6
2002,Parkinson's disease (G20-G21),Parkinson's disease,Rhode Island,87.0,6.6
2002,Parkinson's disease (G20-G21),Parkinson's disease,South Carolina,239.0,6.4
2002,Parkinson's disease (G20-G21),Parkinson's disease,South Dakota,58.0,6.2
2002,Parkinson's disease (G20-G21),Parkinson's disease,Tennessee,302.0,5.5
2002,Parkinson's disease (G20-G21),Parkinson's disease,Texas,1020.0,6.3
2002,Parkinson's disease (G20-G21),Parkinson's disease,Utah,144.0,9.3
2002,Parkinson's disease (G20-G21),Parkinson's disease,Vermont,36.0,5.6
2002,Parkinson's disease (G20-G21),Parkinson's disease,Virginia,371.0,6.0
2002,Parkinson's disease (G20-G21),Parkinson's disease,Washington,432.0,7.8
2002,Parkinson's disease (G20-G21),Parkinson's disease,West Virginia,119.0,5.5
2002,Parkinson's disease (G20-G21),Parkinson's disease,Wisconsin,404.0,6.8
2002,Parkinson's disease (G20-G21),Parkinson's disease,Wyoming,23.0,5.1
2003,Parkinson's disease (G20-G21),Parkinson's disease,Alabama,265.0,5.9
2003,Parkinson's disease (G20-G21),Parkinson's disease,Alaska,19.0,
2003,Parkinson's disease (G20-G21),Parkinson's disease,Arizona,408.0,7.6
2003,Parkinson's disease (G20-G21),Parkinson's disease,Arkansas,150.0,5.1
2003,Parkinson's disease (G20-G21),Parkinson's disease,California,1803.0,6.0
2003,Parkinson's disease (G20-G21),Parkinson's disease,Colorado,279.0,8.2
2003,Parkinson's disease (G20-G21),Parkinson's disease,Connecticut,225.0,5.5
2003,Parkinson's disease (G20-G21),Parkinson's disease,Delaware,40.0,5.0
2003,Parkinson's disease (G20-G21),Parkinson's disease,Washington,24.0,4.3
2003,Parkinson's disease (G20-G21),Parkinson's disease,Florida,1382.0,6.0
2003,Parkinson's disease (G20-G21),Parkinson's disease,Georgia,346.0,5.5
2003,Parkinson's disease (G20-G21),Parkinson's disease,Hawaii,103.0,7.6
2003,Parkinson's disease (G20-G21),Parkinson's disease,Idaho,99.0,8.0
2003,Parkinson's disease (G20-G21),Parkinson's disease,Illinois,790.0,6.4
2003,Parkinson's disease (G20-G21),Parkinson's disease,Indiana,469.0,7.6
2003,Parkinson's disease (G20-G21),Parkinson's disease,Iowa,237.0,6.3
2003,Parkinson's disease (G20-G21),Parkinson's disease,Kansas,239.0,7.8
2003,Parkinson's disease (G20-G21),Parkinson's disease,Kentucky,263.0,6.6
2003,Parkinson's disease (G20-G21),Parkinson's disease,Louisiana,272.0,6.7
2003,Parkinson's disease (G20-G21),Parkinson's disease,Maine,98.0,6.4
2003,Parkinson's disease (G20-G21),Parkinson's disease,Maryland,323.0,6.6
2003,Parkinson's disease (G20-G21),Parkinson's disease,Massachusetts,420.0,5.8
2003,Parkinson's disease (G20-G21),Parkinson's disease,Michigan,673.0,6.7
2003,Parkinson's disease (G20-G21),Parkinson's disease,Minnesota,399.0,7.6
2003,Parkinson's disease (G20-G21),Parkinson's disease,Mississippi,127.0,4.8
2003,Parkinson's disease (G20-G21),Parkinson's disease,Missouri,384.0,6.2
2003,Parkinson's disease (G20-G21),Parkinson's disease,Montana,76.0,7.5
2003,Parkinson's disease (G20-G21),Parkinson's disease,Nebraska,146.0,7.4
2003,Parkinson's disease (G20-G21),Parkinson's disease,Nevada,81.0,4.7
2003,Parkinson's disease (G20-G21),Parkinson's disease,New Hampshire,83.0,6.7
2003,Parkinson's disease (G20-G21),Parkinson's disease,New Jersey,526.0,5.7
2003,Parkinson's disease (G20-G21),Parkinson's disease,New Mexico,152.0,8.9
2003,Parkinson's disease (G20-G21),Parkinson's disease,New York,734.0,3.6
2003,Parkinson's disease (G20-G21),Parkinson's disease,North Carolina,458.0,5.9
2003,Parkinson's disease (G20-G21),Parkinson's disease,North Dakota,53.0,6.5
2003,Parkinson's disease (G20-G21),Parkinson's disease,Ohio,826.0,6.8
2003,Parkinson's disease (G20-G21),Parkinson's disease,Oklahoma,225.0,6.3
2003,Parkinson's disease (G20-G21),Parkinson's disease,Oregon,310.0,8.2
2003,Parkinson's disease (G20-G21),Parkinson's disease,Pennsylvania,1005.0,6.3
2003,Parkinson's disease (G20-G21),Parkinson's disease,Rhode Island,69.0,5.2
2003,Parkinson's disease (G20-G21),Parkinson's disease,South Carolina,232.0,6.2
2003,Parkinson's disease (G20-G21),Parkinson's disease,South Dakota,56.0,6.1
2003,Parkinson's disease (G20-G21),Parkinson's disease,Tennessee,321.0,5.8
2003,Parkinson's disease (G20-G21),Parkinson's disease,Texas,1111.0,6.7
2003,Parkinson's disease (G20-G21),Parkinson's disease,Utah,186.0,11.8
2003,Parkinson's disease (G20-G21),Parkinson's disease,Vermont,51.0,7.8
2003,Parkinson's disease (G20-G21),Parkinson's disease,Virginia,408.0,6.4
2003,Parkinson's disease (G20-G21),Parkinson's disease,Washington,482.0,8.6
2003,Parkinson's disease (G20-G21),Parkinson's disease,West Virginia,110.0,5.1
2003,Parkinson's disease (G20-G21),Parkinson's disease,Wisconsin,435.0,7.2
2003,Parkinson's disease (G20-G21),Parkinson's disease,Wyoming,24.0,5.2
2004,Parkinson's disease (G20-G21),Parkinson's disease,Alabama,256.0,5.7
2004,Parkinson's disease (G20-G21),Parkinson's disease,Alaska,17.0,
2004,Parkinson's disease (G20-G21),Parkinson's disease,Arizona,390.0,7.1
2004,Parkinson's disease (G20-G21),Parkinson's disease,Arkansas,157.0,5.3
2004,Parkinson's disease (G20-G21),Parkinson's disease,California,1832.0,6.0
2004,Parkinson's disease (G20-G21),Parkinson's disease,Colorado,256.0,7.3
2004,Parkinson's disease (G20-G21),Parkinson's disease,Connecticut,236.0,5.7
2004,Parkinson's disease (G20-G21),Parkinson's disease,Delaware,46.0,5.5
2004,Parkinson's disease (G20-G21),Parkinson's disease,Washington,22.0,4.0
2004,Parkinson's disease (G20-G21),Parkinson's disease,Florida,1339.0,5.7
2004,Parkinson's disease (G20-G21),Parkinson's disease,Georgia,345.0,5.4
2004,Parkinson's disease (G20-G21),Parkinson's disease,Hawaii,87.0,6.2
2004,Parkinson's disease (G20-G21),Parkinson's disease,Idaho,110.0,8.7
2004,Parkinson's disease (G20-G21),Parkinson's disease,Illinois,841.0,6.8
2004,Parkinson's disease (G20-G21),Parkinson's disease,Indiana,413.0,6.7
2004,Parkinson's disease (G20-G21),Parkinson's disease,Iowa,225.0,6.0
2004,Parkinson's disease (G20-G21),Parkinson's disease,Kansas,249.0,8.2
2004,Parkinson's disease (G20-G21),Parkinson's disease,Kentucky,254.0,6.4
2004,Parkinson's disease (G20-G21),Parkinson's disease,Louisiana,281.0,6.9
2004,Parkinson's disease (G20-G21),Parkinson's disease,Maine,116.0,7.5
2004,Parkinson's disease (G20-G21),Parkinson's disease,Maryland,323.0,6.5
2004,Parkinson's disease (G20-G21),Parkinson's disease,Massachusetts,419.0,5.7
2004,Parkinson's disease (G20-G21),Parkinson's disease,Michigan,691.0,6.8
2004,Parkinson's disease (G20-G21),Parkinson's disease,Minnesota,403.0,7.7
2004,Parkinson's disease (G20-G21),Parkinson's disease,Mississippi,143.0,5.3
2004,Parkinson's disease (G20-G21),Parkinson's disease,Missouri,401.0,6.4
2004,Parkinson's disease (G20-G21),Parkinson's disease,Montana,59.0,5.7
2004,Parkinson's disease (G20-G21),Parkinson's disease,Nebraska,136.0,6.8
2004,Parkinson's disease (G20-G21),Parkinson's disease,Nevada,99.0,5.5
2004,Parkinson's disease (G20-G21),Parkinson's disease,New Hampshire,87.0,6.9
2004,Parkinson's disease (G20-G21),Parkinson's disease,New Jersey,529.0,5.7
2004,Parkinson's disease (G20-G21),Parkinson's disease,New Mexico,138.0,8.0
2004,Parkinson's disease (G20-G21),Parkinson's disease,New York,735.0,3.6
2004,Parkinson's disease (G20-G21),Parkinson's disease,North Carolina,458.0,5.8
2004,Parkinson's disease (G20-G21),Parkinson's disease,North Dakota,55.0,6.6
2004,Parkinson's disease (G20-G21),Parkinson's disease,Ohio,776.0,6.3
2004,Parkinson's disease (G20-G21),Parkinson's disease,Oklahoma,216.0,6.0
2004,Parkinson's disease (G20-G21),Parkinson's disease,Oregon,320.0,8.3
2004,Parkinson's disease (G20-G21),Parkinson's disease,Pennsylvania,1019.0,6.4
2004,Parkinson's disease (G20-G21),Parkinson's disease,Rhode Island,52.0,3.9
2004,Parkinson's disease (G20-G21),Parkinson's disease,South Carolina,235.0,6.1
2004,Parkinson's disease (G20-G21),Parkinson's disease,South Dakota,64.0,6.6
2004,Parkinson's disease (G20-G21),Parkinson's disease,Tennessee,313.0,5.6
2004,Parkinson's disease (G20-G21),Parkinson's disease,Texas,1113.0,6.6
2004,Parkinson's disease (G20-G21),Parkinson's disease,Utah,162.0,10.1
2004,Parkinson's disease (G20-G21),Parkinson's disease,Vermont,53.0,8.1
2004,Parkinson's disease (G20-G21),Parkinson's disease,Virginia,441.0,6.8
2004,Parkinson's disease (G20-G21),Parkinson's disease,Washington,505.0,8.8
2004,Parkinson's disease (G20-G21),Parkinson's disease,West Virginia,139.0,6.5
2004,Parkinson's disease (G20-G21),Parkinson's disease,Wisconsin,416.0,6.9
2004,Parkinson's disease (G20-G21),Parkinson's disease,Wyoming,17.0,
2005,Parkinson's disease (G20-G21),Parkinson's disease,Alabama,306.0,6.7
2005,Parkinson's disease (G20-G21),Parkinson's disease,Alaska,23.0,8.1
2005,Parkinson's disease (G20-G21),Parkinson's disease,Arizona,496.0,8.7
2005,Parkinson's disease (G20-G21),Parkinson's disease,Arkansas,173.0,5.8
2005,Parkinson's disease (G20-G21),Parkinson's disease,California,1905.0,6.1
2005,Parkinson's disease (G20-G21),Parkinson's disease,Colorado,269.0,7.5
2005,Parkinson's disease (G20-G21),Parkinson's disease,Connecticut,239.0,5.7
2005,Parkinson's disease (G20-G21),Parkinson's disease,Delaware,67.0,7.8
2005,Parkinson's disease (G20-G21),Parkinson's disease,Washington,27.0,4.9
2005,Parkinson's disease (G20-G21),Parkinson's disease,Florida,1468.0,6.1
2005,Parkinson's disease (G20-G21),Parkinson's disease,Georgia,367.0,5.6
2005,Parkinson's disease (G20-G21),Parkinson's disease,Hawaii,75.0,5.2
2005,Parkinson's disease (G20-G21),Parkinson's disease,Idaho,109.0,8.3
2005,Parkinson's disease (G20-G21),Parkinson's disease,Illinois,897.0,7.1
2005,Parkinson's disease (G20-G21),Parkinson's disease,Indiana,443.0,7.0
2005,Parkinson's disease (G20-G21),Parkinson's disease,Iowa,270.0,7.1
2005,Parkinson's disease (G20-G21),Parkinson's disease,Kansas,279.0,9.1
2005,Parkinson's disease (G20-G21),Parkinson's disease,Kentucky,267.0,6.6
2005,Parkinson's disease (G20-G21),Parkinson's disease,Louisiana,298.0,7.2
2005,Parkinson's disease (G20-G21),Parkinson's disease,Maine,131.0,8.4
2005,Parkinson's disease (G20-G21),Parkinson's disease,Maryland,300.0,5.9
2005,Parkinson's disease (G20-G21),Parkinson's disease,Massachusetts,451.0,6.1
2005,Parkinson's disease (G20-G21),Parkinson's disease,Michigan,762.0,7.4
2005,Parkinson's disease (G20-G21),Parkinson's disease,Minnesota,444.0,8.4
2005,Parkinson's disease (G20-G21),Parkinson's disease,Mississippi,132.0,4.8
2005,Parkinson's disease (G20-G21),Parkinson's disease,Missouri,418.0,6.6
2005,Parkinson's disease (G20-G21),Parkinson's disease,Montana,75.0,7.0
2005,Parkinson's disease (G20-G21),Parkinson's disease,Nebraska,160.0,7.9
2005,Parkinson's disease (G20-G21),Parkinson's disease,Nevada,106.0,5.7
2005,Parkinson's disease (G20-G21),Parkinson's disease,New Hampshire,80.0,6.2
2005,Parkinson's disease (G20-G21),Parkinson's disease,New Jersey,616.0,6.6
2005,Parkinson's disease (G20-G21),Parkinson's disease,New Mexico,146.0,8.1
2005,Parkinson's disease (G20-G21),Parkinson's disease,New York,805.0,3.9
2005,Parkinson's disease (G20-G21),Parkinson's disease,North Carolina,575.0,7.1
2005,Parkinson's disease (G20-G21),Parkinson's disease,North Dakota,73.0,8.6
2005,Parkinson's disease (G20-G21),Parkinson's disease,Ohio,869.0,7.0
2005,Parkinson's disease (G20-G21),Parkinson's disease,Oklahoma,305.0,8.4
2005,Parkinson's disease (G20-G21),Parkinson's disease,Oregon,299.0,7.6
2005,Parkinson's disease (G20-G21),Parkinson's disease,Pennsylvania,1065.0,6.6
2005,Parkinson's disease (G20-G21),Parkinson's disease,Rhode Island,63.0,4.7
2005,Parkinson's disease (G20-G21),Parkinson's disease,South Carolina,260.0,6.6
2005,Parkinson's disease (G20-G21),Parkinson's disease,South Dakota,59.0,6.1
2005,Parkinson's disease (G20-G21),Parkinson's disease,Tennessee,384.0,6.7
2005,Parkinson's disease (G20-G21),Parkinson's disease,Texas,1208.0,7.0
2005,Parkinson's disease (G20-G21),Parkinson's disease,Utah,199.0,12.0
2005,Parkinson's disease (G20-G21),Parkinson's disease,Vermont,57.0,8.5
2005,Parkinson's disease (G20-G21),Parkinson's disease,Virginia,416.0,6.2
2005,Parkinson's disease (G20-G21),Parkinson's disease,Washington,526.0,9.0
2005,Parkinson's disease (G20-G21),Parkinson's disease,West Virginia,107.0,4.9
2005,Parkinson's disease (G20-G21),Parkinson's disease,Wisconsin,448.0,7.3
2005,Parkinson's disease (G20-G21),Parkinson's disease,Wyoming,27.0,5.6
2006,Parkinson's disease (G20-G21),Parkinson's disease,Alabama,291.0,6.2
2006,Parkinson's disease (G20-G21),Parkinson's disease,Alaska,29.0,10.0
2006,Parkinson's disease (G20-G21),Parkinson's disease,Arizona,493.0,8.3
2006,Parkinson's disease (G20-G21),Parkinson's disease,Arkansas,160.0,5.3
2006,Parkinson's disease (G20-G21),Parkinson's disease,California,1948.0,6.1
2006,Parkinson's disease (G20-G21),Parkinson's disease,Colorado,244.0,6.5
2006,Parkinson's disease (G20-G21),Parkinson's disease,Connecticut,264.0,6.2
2006,Parkinson's disease (G20-G21),Parkinson's disease,Delaware,46.0,5.2
2006,Parkinson's disease (G20-G21),Parkinson's disease,Washington,26.0,4.8
2006,Parkinson's disease (G20-G21),Parkinson's disease,Florida,1433.0,5.9
2006,Parkinson's disease (G20-G21),Parkinson's disease,Georgia,404.0,5.9
2006,Parkinson's disease (G20-G21),Parkinson's disease,Hawaii,96.0,6.5
2006,Parkinson's disease (G20-G21),Parkinson's disease,Idaho,113.0,8.4
2006,Parkinson's disease (G20-G21),Parkinson's disease,Illinois,852.0,6.7
2006,Parkinson's disease (G20-G21),Parkinson's disease,Indiana,433.0,6.7
2006,Parkinson's disease (G20-G21),Parkinson's disease,Iowa,301.0,7.8
2006,Parkinson's disease (G20-G21),Parkinson's disease,Kansas,245.0,7.9
2006,Parkinson's disease (G20-G21),Parkinson's disease,Kentucky,265.0,6.4
2006,Parkinson's disease (G20-G21),Parkinson's disease,Louisiana,282.0,7.1
2006,Parkinson's disease (G20-G21),Parkinson's disease,Maine,108.0,6.8
2006,Parkinson's disease (G20-G21),Parkinson's disease,Maryland,361.0,6.9
2006,Parkinson's disease (G20-G21),Parkinson's disease,Massachusetts,421.0,5.7
2006,Parkinson's disease (G20-G21),Parkinson's disease,Michigan,738.0,7.1
2006,Parkinson's disease (G20-G21),Parkinson's disease,Minnesota,433.0,7.9
2006,Parkinson's disease (G20-G21),Parkinson's disease,Mississippi,139.0,5.1
2006,Parkinson's disease (G20-G21),Parkinson's disease,Missouri,397.0,6.2
2006,Parkinson's disease (G20-G21),Parkinson's disease,Montana,68.0,6.2
2006,Parkinson's disease (G20-G21),Parkinson's disease,Nebraska,157.0,7.6
2006,Parkinson's disease (G20-G21),Parkinson's disease,Nevada,109.0,5.7
2006,Parkinson's disease (G20-G21),Parkinson's disease,New Hampshire,92.0,6.9
2006,Parkinson's disease (G20-G21),Parkinson's disease,New Jersey,539.0,5.7
2006,Parkinson's disease (G20-G21),Parkinson's disease,New Mexico,180.0,9.7
2006,Parkinson's disease (G20-G21),Parkinson's disease,New York,848.0,4.0
2006,Parkinson's disease (G20-G21),Parkinson's disease,North Carolina,508.0,6.1
2006,Parkinson's disease (G20-G21),Parkinson's disease,North Dakota,60.0,7.0
2006,Parkinson's disease (G20-G21),Parkinson's disease,Ohio,901.0,7.1
2006,Parkinson's disease (G20-G21),Parkinson's disease,Oklahoma,272.0,7.4
2006,Parkinson's disease (G20-G21),Parkinson's disease,Oregon,346.0,8.5
2006,Parkinson's disease (G20-G21),Parkinson's disease,Pennsylvania,1184.0,7.3
2006,Parkinson's disease (G20-G21),Parkinson's disease,Rhode Island,80.0,5.8
2006,Parkinson's disease (G20-G21),Parkinson's disease,South Carolina,279.0,6.8
2006,Parkinson's disease (G20-G21),Parkinson's disease,South Dakota,74.0,7.6
2006,Parkinson's disease (G20-G21),Parkinson's disease,Tennessee,383.0,6.5
2006,Parkinson's disease (G20-G21),Parkinson's disease,Texas,1246.0,7.0
2006,Parkinson's disease (G20-G21),Parkinson's disease,Utah,168.0,9.7
2006,Parkinson's disease (G20-G21),Parkinson's disease,Vermont,51.0,7.4
2006,Parkinson's disease (G20-G21),Parkinson's disease,Virginia,436.0,6.4
2006,Parkinson's disease (G20-G21),Parkinson's disease,Washington,466.0,7.7
2006,Parkinson's disease (G20-G21),Parkinson's disease,West Virginia,121.0,5.5
2006,Parkinson's disease (G20-G21),Parkinson's disease,Wisconsin,445.0,7.1
2006,Parkinson's disease (G20-G21),Parkinson's disease,Wyoming,31.0,6.1
2007,Parkinson's disease (G20-G21),Parkinson's disease,Alabama,321.0,6.8
2007,Parkinson's disease (G20-G21),Parkinson's disease,Alaska,16.0,
2007,Parkinson's disease (G20-G21),Parkinson's disease,Arizona,458.0,7.5
2007,Parkinson's disease (G20-G21),Parkinson's disease,Arkansas,171.0,5.5
2007,Parkinson's disease (G20-G21),Parkinson's disease,California,1992.0,6.2
2007,Parkinson's disease (G20-G21),Parkinson's disease,Colorado,287.0,7.4
2007,Parkinson's disease (G20-G21),Parkinson's disease,Connecticut,267.0,6.2
2007,Parkinson's disease (G20-G21),Parkinson's disease,Delaware,55.0,6.0
2007,Parkinson's disease (G20-G21),Parkinson's disease,Washington,23.0,4.1
2007,Parkinson's disease (G20-G21),Parkinson's disease,Florida,1573.0,6.4
2007,Parkinson's disease (G20-G21),Parkinson's disease,Georgia,412.0,6.0
2007,Parkinson's disease (G20-G21),Parkinson's disease,Hawaii,99.0,6.4
2007,Parkinson's disease (G20-G21),Parkinson's disease,Idaho,110.0,7.8
